pair_id,bowler,batsman,balls_faced,Runs,is_wicket
2181,Ishant Sharma,Joe Denly,1,0,1
2182,Ishant Sharma,Jonny Bairstow,9,12,0
2183,Ishant Sharma,KL Rahul,5,9,0
2184,Ishant Sharma,Kane Williamson,3,5,1
2185,Ishant Sharma,Kedar Jadhav,6,9,0
2186,Ishant Sharma,Krunal Pandya,1,1,0
2187,Ishant Sharma,M Shahrukh Khan,1,1,0
2188,Ishant Sharma,MS Dhoni,4,2,1
2189,Ishant Sharma,Manish Pandey,6,10,0
2190,Ishant Sharma,Martin Guptill,9,13,0
2191,Ishant Sharma,Mayank Agarawal,7,16,0
2192,Ishant Sharma,Mitchell Starc,1,1,0
2193,Ishant Sharma,Mohammad Nabi,1,4,0
2194,Ishant Sharma,Nitish Rana,9,6,0
2195,Ishant Sharma,Phil Salt,3,9,0
2196,Ishant Sharma,Prabhsimran Singh,11,8,0
2197,Ishant Sharma,Quinton de Kock,15,27,0
2198,Ishant Sharma,Rachin Ravindra,4,1,0
2199,Ishant Sharma,Rahul Tewatia,2,0,1
2200,Ishant Sharma,Rahul Tripathi,1,1,0
2201,Ishant Sharma,Rajat Patidar,3,9,0
2202,Ishant Sharma,Ramandeep Singh,2,2,1
2203,Ishant Sharma,Rashid Khan,2,3,0
2204,Ishant Sharma,Ravindra Jadeja,5,7,0
2205,Ishant Sharma,Robin Uthappa,8,2,0
2206,Ishant Sharma,Saurabh Tiwary,6,7,0
2207,Ishant Sharma,Shane Watson,4,3,0
2208,Ishant Sharma,Shivam Dube,2,3,0
2209,Ishant Sharma,Shubman Gill,31,44,0
2210,Ishant Sharma,Steven Smith,5,7,0
2211,Ishant Sharma,Stuart Binny,2,2,0
2212,Ishant Sharma,Sunil Narine,12,28,0
2213,Ishant Sharma,Venkatesh Iyer,2,5,0
2214,Ishant Sharma,Vijay Shankar,6,6,1
2215,Ishant Sharma,Virat Kohli,3,3,0
2216,Ishant Sharma,Wriddhiman Saha,3,1,1
2217,Ishwar Pandey,Ajinkya Rahane,8,7,0
2218,Ishwar Pandey,Jean-Paul Duminy,4,0,1
2219,Ishwar Pandey,Quinton de Kock,5,2,1
2220,Ishwar Pandey,Shane Watson,4,5,0
2221,Ishwar Pandey,Shreyas Iyer,7,16,0
2222,Ishwar Pandey,Yuvraj Singh,8,9,0
2223,Isuru Udana,Ajinkya Rahane,6,14,0
2224,Isuru Udana,Ambati Rayudu,7,11,1
2225,Isuru Udana,Ben Stokes,4,5,0
2226,Isuru Udana,Deepak Chahar,5,5,0
2227,Isuru Udana,Dinesh Karthik,1,1,0
2228,Isuru Udana,Dwayne Bravo,2,3,0
2229,Isuru Udana,Eoin Morgan,5,5,0
2230,Isuru Udana,Faf du Plessis,2,2,0
2231,Isuru Udana,Jofra Archer,5,9,0
2232,Isuru Udana,Jos Buttler,7,17,0
2233,Isuru Udana,Mahipal Lomror,3,3,0
2234,Isuru Udana,Marcus Stoinis,5,5,0
2235,Isuru Udana,Narayan Jagadeesan,2,2,0
2236,Isuru Udana,Prithvi Shaw,5,13,0
2237,Isuru Udana,Rahul Tewatia,6,15,0
2238,Isuru Udana,Ravindra Jadeja,1,1,0
2239,Isuru Udana,Rishabh Pant,5,9,0
2240,Isuru Udana,Riyan Parag,4,4,1
2241,Isuru Udana,Robin Uthappa,4,12,0
2242,Isuru Udana,Sanju Samson,2,4,0
2243,Isuru Udana,Shane Watson,4,5,0
2244,Isuru Udana,Shardul Thakur,1,1,0
2245,Isuru Udana,Shikhar Dhawan,10,14,1
2246,Isuru Udana,Shimron Hetmyer,4,10,0
2247,Isuru Udana,Shreyas Iyer,2,2,0
2248,Isuru Udana,Steven Smith,10,15,1
2249,James Faulkner,AB de Villiers,6,12,0
2250,James Faulkner,Corey Anderson,8,8,0
2251,James Faulkner,Dwayne Bravo,8,10,0
2252,James Faulkner,Eoin Morgan,7,9,0
2253,James Faulkner,Gautam Gambhir,2,1,1
2254,James Faulkner,Kieron Pollard,9,22,0
2255,James Faulkner,MS Dhoni,10,9,0
2256,James Faulkner,Manish Pandey,5,7,0
2257,James Faulkner,Naman Ojha,7,11,0
2258,James Faulkner,Robin Uthappa,12,15,0
2259,James Faulkner,Steven Smith,7,8,1
2260,James Faulkner,Sunil Narine,5,16,0
2261,James Faulkner,Unmukt Chand,1,1,0
2262,James Faulkner,Virat Kohli,6,5,0
2263,James Neesham,Abdul Samad,1,0,1
2264,James Neesham,Abhinav Manohar,7,10,0
2265,James Neesham,Abhishek Sharma,3,3,1
2266,James Neesham,Ambati Rayudu,3,1,0
2267,James Neesham,Faf du Plessis,9,14,0
2268,James Neesham,Hardik Pandya,10,24,0
2269,James Neesham,Ishan Kishan,7,4,0
2270,James Neesham,Kieron Pollard,2,2,0
2271,James Neesham,Manish Pandey,8,13,0
2272,James Neesham,Matthew Wade,6,12,0
2273,James Neesham,Prithvi Shaw,2,0,1
2274,James Neesham,Priyam Garg,6,14,0
2275,James Neesham,Rohit Sharma,11,30,0
2276,James Neesham,Ruturaj Gaikwad,7,11,0
2277,James Neesham,Shikhar Dhawan,6,9,0
2278,James Neesham,Shivam Dube,5,8,0
2279,James Neesham,Shreyas Iyer,4,8,0
2280,James Neesham,Washington Sundar,8,5,0
2281,James Pattinson,AB de Villiers,6,13,0
2282,James Pattinson,Aaron Finch,11,17,0
2283,James Pattinson,Ajinkya Rahane,8,10,0
2284,James Pattinson,Ambati Rayudu,8,9,0
2285,James Pattinson,Andre Russell,3,1,0
2286,James Pattinson,Ankit Rajpoot,1,0,1
2287,James Pattinson,Ben Stokes,8,20,0
2288,James Pattinson,Devdutt Padikkal,17,31,0
2289,James Pattinson,Dinesh Karthik,3,5,0
2290,James Pattinson,Eoin Morgan,3,7,0
2291,James Pattinson,Faf du Plessis,6,7,0
2292,James Pattinson,Glenn Maxwell,3,3,0
2293,James Pattinson,James Neesham,3,3,0
2294,James Pattinson,Jos Buttler,7,6,1
2295,James Pattinson,Josh Philippe,3,6,0
2296,James Pattinson,Krishnappa Gowtham,1,1,0
2297,James Pattinson,Mahipal Lomror,6,9,0
2298,James Pattinson,Mayank Agarawal,5,9,0
2299,James Pattinson,Murali Vijay,7,1,1
2300,James Pattinson,Nicholas Pooran,6,8,1
2301,James Pattinson,Nitish Rana,1,0,0
2302,James Pattinson,Pat Cummins,2,1,1
2303,James Pattinson,Rahul Chahar,2,3,0
2304,James Pattinson,Rahul Tewatia,3,4,0
2305,James Pattinson,Ravi Bishnoi,4,1,0
2306,James Pattinson,Ravindra Jadeja,4,10,0
2307,James Pattinson,Robin Uthappa,5,8,1
2308,James Pattinson,Sanju Samson,6,12,0
2309,James Pattinson,Sarfaraz Khan,1,0,1
2310,James Pattinson,Shikhar Dhawan,4,6,0
2311,James Pattinson,Shivam Dube,5,19,0
2312,James Pattinson,Shivam Mavi,5,2,0
2313,James Pattinson,Shreyas Iyer,9,21,0
2314,James Pattinson,Shubman Gill,1,1,0
2315,James Pattinson,Steven Smith,3,0,1
2316,James Pattinson,Sunil Narine,7,8,1
2317,James Pattinson,Tom Curran,2,1,0
2318,Jason Behrendorff,Abhinav Manohar,4,4,0
2319,Jason Behrendorff,David Miller,5,3,1
2320,Jason Behrendorff,Deepak Hooda,4,2,1
2321,Jason Behrendorff,Hardik Pandya,8,7,0
2322,Jason Behrendorff,Krunal Pandya,6,10,0
2323,Jason Behrendorff,Marcus Stoinis,7,16,0
2324,Jason Behrendorff,Nicholas Pooran,2,2,0
2325,Jason Behrendorff,Prerak Mankad,1,0,1
2326,Jason Behrendorff,Quinton de Kock,5,2,0
2327,Jason Behrendorff,Rahul Tewatia,4,14,0
2328,Jason Behrendorff,Rashid Khan,1,2,0
2329,Jason Behrendorff,Sai Sudharsan,3,5,0
2330,Jason Behrendorff,Shubman Gill,14,17,0
2331,Jason Behrendorff,Wriddhiman Saha,11,13,0
2332,Jason Holder,AB de Villiers,7,7,0
2333,Jason Holder,Aaron Finch,7,7,0
2334,Jason Holder,Abhijeet Tomar,6,4,0
2335,Jason Holder,Abhishek Sharma,4,7,0
2336,Jason Holder,Ajinkya Rahane,5,16,0
2337,Jason Holder,Ben Stokes,7,13,1
2338,Jason Holder,Bhuvneshwar Kumar,5,6,1
2339,Jason Holder,Chris Gayle,10,12,1
2340,Jason Holder,Chris Jordan,3,3,1
2341,Jason Holder,David Warner,4,2,0
2342,Jason Holder,Devdutt Padikkal,14,14,1
2343,Jason Holder,Devon Conway,3,1,0
2344,Jason Holder,Dinesh Karthik,5,5,0
2345,Jason Holder,Faf du Plessis,12,15,2
2346,Jason Holder,George Garton,1,1,0
2347,Jason Holder,Glenn Maxwell,7,10,0
2348,Jason Holder,Hardik Pandya,4,1,1
2349,Jason Holder,Harshal Patel,1,0,0
2350,Jason Holder,Ishan Kishan,5,17,0
2351,Jason Holder,Jasprit Bumrah,2,5,0
2352,Jason Holder,Jofra Archer,3,5,0
2353,Jason Holder,Jos Buttler,2,0,0
2354,Jason Holder,KL Rahul,3,3,0
2355,Jason Holder,Kagiso Rabada,2,2,0
2356,Jason Holder,Kane Williamson,9,9,0
2357,Jason Holder,Karn Sharma,3,3,0
2358,Jason Holder,Kieron Pollard,3,10,0
2359,Jason Holder,Mahipal Lomror,7,11,0
2360,Jason Holder,Marcus Stoinis,7,19,0
2361,Jason Holder,Moeen Ali,3,8,0
2362,Jason Holder,Mohammed Siraj,3,2,0
2363,Jason Holder,Murugan Ashwin,2,2,0
2364,Jason Holder,Naman Ojha,4,2,0
2365,Jason Holder,Nathan Coulter-Nile,2,2,1
2366,Jason Holder,Navdeep Saini,3,3,0
2367,Jason Holder,Nicholas Pooran,10,16,0
2368,Jason Holder,Nitish Rana,8,8,1
2369,Jason Holder,Piyush Chawla,2,0,1
2370,Jason Holder,Prithvi Shaw,10,16,0
2371,Jason Holder,Rahul Tewatia,1,1,0
2372,Jason Holder,Ravichandran Ashwin,2,2,1
2373,Jason Holder,Ravindra Jadeja,5,8,0
2374,Jason Holder,Rinku Singh,4,9,0
2375,Jason Holder,Rishabh Pant,16,22,0
2376,Jason Holder,Riyan Parag,2,1,1
2377,Jason Holder,Robin Uthappa,6,6,0
2378,Jason Holder,Rohit Sharma,2,5,0
2379,Jason Holder,Romario Shepherd,2,1,1
2380,Jason Holder,Ruturaj Gaikwad,3,11,0
2381,Jason Holder,Sam Billings,4,3,0
2382,Jason Holder,Sanju Samson,16,20,1
2383,Jason Holder,Sarfaraz Khan,8,8,0
2384,Jason Holder,Shahbaz Ahmed,12,11,1
2385,Jason Holder,Shikhar Dhawan,24,34,0
2386,Jason Holder,Shimron Hetmyer,11,23,0
2387,Jason Holder,Shivam Dube,14,24,1
2388,Jason Holder,Shreyas Iyer,23,41,1
2389,Jason Holder,Shubman Gill,12,21,0
2390,Jason Holder,Srikar Bharat,3,2,0
2391,Jason Holder,Steven Smith,1,0,1
2392,Jason Holder,Sunil Narine,3,8,0
2393,Jason Holder,Suryakumar Yadav,6,11,1
2394,Jason Holder,Suyash Prabhudessai,2,0,1
2395,Jason Holder,Tushar Deshpande,4,13,0
2396,Jason Holder,Umran Malik,1,1,0
2397,Jason Holder,Venkatesh Iyer,4,2,1
2398,Jason Holder,Virat Kohli,2,2,1
2399,Jason Holder,Washington Sundar,4,5,1
2400,Jason Holder,Yashasvi Jaiswal,6,3,0
2401,Jasprit Bumrah,AB de Villiers,21,47,1
2402,Jasprit Bumrah,Aaron Finch,3,1,0
2403,Jasprit Bumrah,Abhishek Sharma,3,4,0
2404,Jasprit Bumrah,Aiden Markram,2,2,0
2405,Jasprit Bumrah,Ajinkya Rahane,8,8,0
2406,Jasprit Bumrah,Alex Carey,6,10,0
2407,Jasprit Bumrah,Ambati Rayudu,16,27,0
2408,Jasprit Bumrah,Amit Mishra,2,0,1
2409,Jasprit Bumrah,Andre Russell,26,32,3
2410,Jasprit Bumrah,Ankit Rajpoot,2,1,0
2411,Jasprit Bumrah,Ashton Turner,4,1,1
2412,Jasprit Bumrah,Axar Patel,9,6,0
2413,Jasprit Bumrah,Ben Stokes,14,16,0
2414,Jasprit Bumrah,Chris Lynn,4,6,0
2415,Jasprit Bumrah,Chris Morris,3,2,0
2416,Jasprit Bumrah,Colin Munro,3,1,0
2417,Jasprit Bumrah,Dan Christian,1,0,0
2418,Jasprit Bumrah,Daniel Sams,2,0,1
2419,Jasprit Bumrah,David Miller,3,1,1
2420,Jasprit Bumrah,David Warner,2,5,0
2421,Jasprit Bumrah,Deepak Hooda,7,4,1
2422,Jasprit Bumrah,Devdutt Padikkal,21,20,2
2423,Jasprit Bumrah,Dinesh Karthik,8,14,0
2424,Jasprit Bumrah,Dwaine Pretorius,8,12,0
2425,Jasprit Bumrah,Dwayne Bravo,3,3,1
2426,Jasprit Bumrah,Eoin Morgan,12,6,2
2427,Jasprit Bumrah,Faf du Plessis,11,15,0
2428,Jasprit Bumrah,Gautam Gambhir,12,11,1
2429,Jasprit Bumrah,Glenn Maxwell,7,7,1
2430,Jasprit Bumrah,Gurkeerat Singh Mann,6,3,0
2431,Jasprit Bumrah,Harpreet Brar,9,10,0
2432,Jasprit Bumrah,Harshal Patel,9,5,1
2433,Jasprit Bumrah,James Neesham,2,1,1
2434,Jasprit Bumrah,Jason Holder,1,1,0
2435,Jasprit Bumrah,Jason Roy,10,22,0
2436,Jasprit Bumrah,Jean-Paul Duminy,3,3,1
2437,Jasprit Bumrah,Jofra Archer,12,20,1
2438,Jasprit Bumrah,Jos Buttler,34,25,2
2439,Jasprit Bumrah,Josh Philippe,5,5,0
2440,Jasprit Bumrah,KL Rahul,5,3,0
2441,Jasprit Bumrah,Kagiso Rabada,7,3,1
2442,Jasprit Bumrah,Karun Nair,1,0,0
2443,Jasprit Bumrah,Krishnappa Gowtham,9,17,0
2444,Jasprit Bumrah,MS Dhoni,7,5,0
2445,Jasprit Bumrah,Mandeep Singh,1,4,0
2446,Jasprit Bumrah,Manish Pandey,15,25,0
2447,Jasprit Bumrah,Marcus Stoinis,21,19,2
2448,Jasprit Bumrah,Mayank Agarawal,3,0,1
2449,Jasprit Bumrah,Mitchell Santner,4,4,0
2450,Jasprit Bumrah,Mitchell Starc,2,2,0
2451,Jasprit Bumrah,Mohammed Shami,1,1,0
2452,Jasprit Bumrah,Murali Vijay,8,6,0
2453,Jasprit Bumrah,Nicholas Pooran,10,7,2
2454,Jasprit Bumrah,Nikhil Naik,1,1,0
2455,Jasprit Bumrah,Nitish Rana,12,15,2
2456,Jasprit Bumrah,Pat Cummins,22,34,1
2457,Jasprit Bumrah,Piyush Chawla,7,5,0
2458,Jasprit Bumrah,Praveen Dubey,3,1,0
2459,Jasprit Bumrah,Priyam Garg,1,0,1
2460,Jasprit Bumrah,Quinton de Kock,1,1,0
2461,Jasprit Bumrah,Rahul Chahar,11,12,1
2462,Jasprit Bumrah,Rahul Tewatia,9,6,1
2463,Jasprit Bumrah,Rahul Tripathi,14,27,0
2464,Jasprit Bumrah,Ramandeep Singh,3,8,0
2465,Jasprit Bumrah,Rashid Khan,1,0,1
2466,Jasprit Bumrah,Ravichandran Ashwin,5,10,1
2467,Jasprit Bumrah,Ravindra Jadeja,12,8,1
2468,Jasprit Bumrah,Rinku Singh,11,8,2
2469,Jasprit Bumrah,Rishabh Pant,11,11,2
2470,Jasprit Bumrah,Riyan Parag,7,7,0
2471,Jasprit Bumrah,Robin Uthappa,10,10,0
2472,Jasprit Bumrah,Ruturaj Gaikwad,10,22,0
2473,Jasprit Bumrah,Sai Sudharsan,5,1,1
2474,Jasprit Bumrah,Sam Curran,2,6,1
2475,Jasprit Bumrah,Sanju Samson,26,21,1
2476,Jasprit Bumrah,Sarfaraz Khan,4,2,0
2477,Jasprit Bumrah,Shahbaz Ahmed,1,1,0
2478,Jasprit Bumrah,Shahbaz Nadeem,4,2,0
2479,Jasprit Bumrah,Shardul Thakur,1,1,0
2480,Jasprit Bumrah,Sheldon Jackson,2,1,1
2481,Jasprit Bumrah,Shikhar Dhawan,37,46,1
2482,Jasprit Bumrah,Shimron Hetmyer,8,4,1
2483,Jasprit Bumrah,Shivam Dube,6,6,1
2484,Jasprit Bumrah,Shreyas Gopal,2,1,1
2485,Jasprit Bumrah,Shreyas Iyer,26,31,1
2486,Jasprit Bumrah,Shubman Gill,14,18,1
2487,Jasprit Bumrah,Srikar Bharat,4,6,0
2488,Jasprit Bumrah,Steven Smith,21,27,1
2489,Jasprit Bumrah,Stuart Binny,3,3,0
2490,Jasprit Bumrah,Sunil Narine,5,1,2
2491,Jasprit Bumrah,Suryakumar Yadav,9,25,0
2492,Jasprit Bumrah,Tim Southee,2,0,0
2493,Jasprit Bumrah,Tom Curran,3,1,0
2494,Jasprit Bumrah,Venkatesh Iyer,14,26,1
2495,Jasprit Bumrah,Vijay Shankar,3,3,0
2496,Jasprit Bumrah,Virat Kohli,12,21,1
2497,Jasprit Bumrah,Washington Sundar,2,2,0
2498,Jasprit Bumrah,Wriddhiman Saha,14,13,1
2499,Jasprit Bumrah,Yashasvi Jaiswal,1,0,1
2500,Jasprit Bumrah,Yusuf Pathan,5,8,1
2501,Jasprit Bumrah,Yuvraj Singh,6,3,0
2502,Jasprit Bumrah,Zaheer Khan,3,2,0
2503,Javon Searles,Ajinkya Rahane,2,2,0
2504,Javon Searles,Sanju Samson,4,11,0
2505,Jayant Yadav,David Warner,23,34,0
2506,Jayant Yadav,Eoin Morgan,7,6,1
2507,Jayant Yadav,Faf du Plessis,3,3,0
2508,Jayant Yadav,KL Rahul,14,13,0
2509,Jayant Yadav,Kyle Mayers,9,13,0
2510,Jayant Yadav,MS Dhoni,8,5,0
2511,Jayant Yadav,Moises Henriques,12,6,0
2512,Jayant Yadav,Nicholas Pooran,2,1,0
2513,Jayant Yadav,Rishabh Pant,19,18,0
2514,Jayant Yadav,Shikhar Dhawan,4,3,1
2515,Jayant Yadav,Shimron Hetmyer,4,5,0
2516,Jayant Yadav,Shreyas Iyer,17,19,0
2517,Jayant Yadav,Suresh Raina,1,0,1
2518,Jayant Yadav,Virat Kohli,5,7,0
2519,Jayant Yadav,Yuvraj Singh,4,8,0
2520,Jaydev Unadkat,AB de Villiers,12,31,0
2521,Jaydev Unadkat,Abdul Samad,6,12,1
2522,Jaydev Unadkat,Ajinkya Rahane,2,1,0
2523,Jaydev Unadkat,Akshdeep Nath,2,1,0
2524,Jaydev Unadkat,Alex Carey,2,1,1
2525,Jaydev Unadkat,Alex Hales,4,5,0
2526,Jaydev Unadkat,Aman Khan,1,1,0
2527,Jaydev Unadkat,Ambati Rayudu,14,21,0
2528,Jaydev Unadkat,Andre Russell,9,24,0
2529,Jaydev Unadkat,Andrew Tye,1,1,0
2530,Jaydev Unadkat,Anmolpreet Singh,9,11,0
2531,Jaydev Unadkat,Axar Patel,6,9,1
2532,Jaydev Unadkat,Ben Cutting,2,6,0
2533,Jaydev Unadkat,Bhuvneshwar Kumar,2,1,0
2534,Jaydev Unadkat,Carlos Brathwaite,2,4,1
2535,Jaydev Unadkat,Chris Gayle,8,26,0
2536,Jaydev Unadkat,Chris Lynn,10,12,0
2537,Jaydev Unadkat,Chris Morris,2,5,0
2538,Jaydev Unadkat,Chris Woakes,2,0,0
2539,Jaydev Unadkat,Colin Ingram,1,1,0
2540,Jaydev Unadkat,Colin de Grandhomme,2,0,1
2541,Jaydev Unadkat,David Warner,23,38,0
2542,Jaydev Unadkat,Deepak Hooda,1,0,1
2543,Jaydev Unadkat,Devdutt Padikkal,13,24,0
2544,Jaydev Unadkat,Dinesh Karthik,37,76,0
2545,Jaydev Unadkat,Dwaine Pretorius,4,8,1
2546,Jaydev Unadkat,Dwayne Bravo,1,1,0
2547,Jaydev Unadkat,Faf du Plessis,6,4,1
2548,Jaydev Unadkat,Gautam Gambhir,1,1,0
2549,Jaydev Unadkat,Glenn Maxwell,6,14,0
2550,Jaydev Unadkat,Gurkeerat Singh Mann,7,7,0
2551,Jaydev Unadkat,Hardik Pandya,8,18,0
2552,Jaydev Unadkat,Ishan Kishan,9,10,0
2553,Jaydev Unadkat,Jason Roy,4,3,0
2554,Jaydev Unadkat,KL Rahul,15,29,0
2555,Jaydev Unadkat,Kane Williamson,13,28,0
2556,Jaydev Unadkat,Kieron Pollard,9,18,1
2557,Jaydev Unadkat,Krunal Pandya,4,6,0
2558,Jaydev Unadkat,Kuldeep Yadav,5,6,0
2559,Jaydev Unadkat,MS Dhoni,17,37,0
2560,Jaydev Unadkat,Manish Pandey,16,17,2
2561,Jaydev Unadkat,Marcus Stoinis,9,7,1
2562,Jaydev Unadkat,Mayank Agarawal,4,7,0
2563,Jaydev Unadkat,Mohammed Siraj,4,6,1
2564,Jaydev Unadkat,Nathan Coulter-Nile,2,6,0
2565,Jaydev Unadkat,Nicholas Pooran,5,7,0
2566,Jaydev Unadkat,Nitish Rana,6,9,0
2567,Jaydev Unadkat,Parthiv Patel,3,9,0
2568,Jaydev Unadkat,Prithvi Shaw,12,19,0
2569,Jaydev Unadkat,Priyam Garg,5,11,1
2570,Jaydev Unadkat,Quinton de Kock,5,9,0
2571,Jaydev Unadkat,Rahul Tripathi,3,1,0
2572,Jaydev Unadkat,Rashid Khan,4,4,0
2573,Jaydev Unadkat,Rinku Singh,1,1,0
2574,Jaydev Unadkat,Rishabh Pant,10,20,1
2575,Jaydev Unadkat,Robin Uthappa,13,22,1
2576,Jaydev Unadkat,Rohit Sharma,1,0,1
2577,Jaydev Unadkat,Sam Billings,5,5,0
2578,Jaydev Unadkat,Sarfaraz Khan,6,10,0
2579,Jaydev Unadkat,Shakib Al Hasan,4,3,1
2580,Jaydev Unadkat,Shane Watson,10,10,0
2581,Jaydev Unadkat,Sheldon Jackson,5,5,0
2582,Jaydev Unadkat,Shikhar Dhawan,7,12,0
2583,Jaydev Unadkat,Shreyas Iyer,4,15,0
2584,Jaydev Unadkat,Shubman Gill,5,3,0
2585,Jaydev Unadkat,Sunil Narine,14,13,2
2586,Jaydev Unadkat,Suresh Raina,7,10,1
2587,Jaydev Unadkat,Suryakumar Yadav,19,31,1
2588,Jaydev Unadkat,Tim Southee,7,6,1
2589,Jaydev Unadkat,Virat Kohli,13,16,0
2590,Jaydev Unadkat,Wriddhiman Saha,14,24,0
2591,Jean-Paul Duminy,Ashish Reddy,1,1,0
2592,Jean-Paul Duminy,David Warner,8,7,1
2593,Jean-Paul Duminy,Eoin Morgan,8,8,1
2594,Jean-Paul Duminy,Gautam Gambhir,3,9,0
2595,Jean-Paul Duminy,KL Rahul,2,1,0
2596,Jean-Paul Duminy,Moises Henriques,10,15,1
2597,Jean-Paul Duminy,Ravi Bopara,6,10,1
2598,Jean-Paul Duminy,Robin Uthappa,3,7,0
2599,Jean-Paul Duminy,Shikhar Dhawan,3,2,1
2600,Jofra Archer,AB de Villiers,13,30,0
2601,Jofra Archer,Aaron Finch,14,19,0
2602,Jofra Archer,Ajinkya Rahane,9,3,1
2603,Jofra Archer,Akshdeep Nath,1,0,0
2604,Jofra Archer,Alex Carey,8,13,0
2605,Jofra Archer,Alex Hales,3,3,0
2606,Jofra Archer,Ambati Rayudu,6,6,1
2607,Jofra Archer,Andre Russell,23,35,0
2608,Jofra Archer,Ben Cutting,7,7,0
2609,Jofra Archer,Chris Gayle,14,23,1
2610,Jofra Archer,Chris Lynn,21,33,0
2611,Jofra Archer,Colin Ingram,4,2,0
2612,Jofra Archer,David Warner,12,7,2
2613,Jofra Archer,Deepak Hooda,1,1,0
2614,Jofra Archer,Devdutt Padikkal,15,15,1
2615,Jofra Archer,Dinesh Karthik,27,39,2
2616,Jofra Archer,Eoin Morgan,10,10,0
2617,Jofra Archer,Faf du Plessis,4,3,1
2618,Jofra Archer,Glenn Maxwell,2,1,0
2619,Jofra Archer,Gurkeerat Singh Mann,4,5,0
2620,Jofra Archer,Hardik Pandya,20,25,2
2621,Jofra Archer,Ishan Kishan,11,9,0
2622,Jofra Archer,Javon Searles,3,1,0
2623,Jofra Archer,Jonny Bairstow,8,2,1
2624,Jofra Archer,KL Rahul,27,38,0
2625,Jofra Archer,Kane Williamson,15,28,0
2626,Jofra Archer,Karun Nair,3,1,1
2627,Jofra Archer,Kedar Jadhav,7,1,1
2628,Jofra Archer,Kieron Pollard,8,4,0
2629,Jofra Archer,Krunal Pandya,11,6,2
2630,Jofra Archer,MS Dhoni,24,31,0
2631,Jofra Archer,Mandeep Singh,1,0,1
2632,Jofra Archer,Manish Pandey,9,5,0
2633,Jofra Archer,Marcus Stoinis,17,21,1
2634,Jofra Archer,Mayank Agarawal,9,1,0
2635,Jofra Archer,Mayank Markande,1,0,0
2636,Jofra Archer,Mitchell McClenaghan,1,0,1
2637,Jofra Archer,Moeen Ali,7,17,0
2638,Jofra Archer,Mohammed Siraj,5,4,0
2639,Jofra Archer,Nicholas Pooran,4,2,0
2640,Jofra Archer,Nitish Rana,13,9,2
2641,Jofra Archer,Parthiv Patel,14,29,1
2642,Jofra Archer,Pat Cummins,8,11,0
2643,Jofra Archer,Prithvi Shaw,8,4,1
2644,Jofra Archer,Priyam Garg,3,3,0
2645,Jofra Archer,Quinton de Kock,14,23,1
2646,Jofra Archer,Rahul Tripathi,8,1,0
2647,Jofra Archer,Rashid Khan,2,1,1
2648,Jofra Archer,Ravindra Jadeja,8,13,0
2649,Jofra Archer,Rinku Singh,2,2,0
2650,Jofra Archer,Rishabh Pant,10,19,0
2651,Jofra Archer,Robin Uthappa,12,6,0
2652,Jofra Archer,Rohit Sharma,1,1,0
2653,Jofra Archer,Sam Billings,5,7,0
2654,Jofra Archer,Sam Curran,8,2,0
2655,Jofra Archer,Sarfaraz Khan,5,5,0
2656,Jofra Archer,Saurabh Tiwary,5,15,1
2657,Jofra Archer,Shakib Al Hasan,1,0,1
2658,Jofra Archer,Shane Watson,4,6,1
2659,Jofra Archer,Shikhar Dhawan,4,6,0
2660,Jofra Archer,Shreyas Iyer,4,2,0
2661,Jofra Archer,Shubman Gill,13,9,2
2662,Jofra Archer,Sunil Narine,3,1,0
2663,Jofra Archer,Suresh Raina,11,16,0
2664,Jofra Archer,Suryakumar Yadav,18,23,0
2665,Jofra Archer,Tim Southee,4,5,0
2666,Jofra Archer,Vijay Shankar,14,15,0
2667,Jofra Archer,Virat Kohli,9,4,0
2668,Jofra Archer,Wriddhiman Saha,4,7,0
2669,Jofra Archer,Yusuf Pathan,3,2,1
2670,Jofra Archer,Yuzvendra Chahal,4,1,0
2671,Johan Botha,David Warner,14,19,0
2672,Johan Botha,Eoin Morgan,4,2,0
2673,Johan Botha,Jean-Paul Duminy,3,6,0
2674,Johan Botha,Karn Sharma,10,23,1
2675,Johan Botha,Kedar Jadhav,3,8,0
2676,Johan Botha,Manan Vohra,3,7,0
2677,Johan Botha,Moises Henriques,4,4,0
2678,Johan Botha,Murali Vijay,3,2,0
2679,Johan Botha,Praveen Kumar,2,2,0
2680,Johan Botha,Shikhar Dhawan,15,9,0
2681,John Hastings,Jos Buttler,8,5,0
2682,John Hastings,Karun Nair,5,0,1
2683,John Hastings,Mayank Agarawal,4,1,0
2684,John Hastings,Nathan Coulter-Nile,1,1,0
2685,John Hastings,Parthiv Patel,7,9,0
2686,John Hastings,Pawan Negi,3,0,0
2687,John Hastings,Rohit Sharma,11,17,0
2688,John Hastings,Zaheer Khan,3,4,1
2689,Josh Hazlewood,Adam Milne,4,2,0
2690,Josh Hazlewood,Amit Mishra,1,1,0
2691,Josh Hazlewood,Andre Russell,3,2,0
2692,Josh Hazlewood,Anmolpreet Singh,8,15,0
2693,Josh Hazlewood,Axar Patel,4,1,0
2694,Josh Hazlewood,Ayush Badoni,9,3,2
2695,Josh Hazlewood,Ben Stokes,4,5,0
2696,Josh Hazlewood,Deepak Hooda,5,11,0
2697,Josh Hazlewood,Devdutt Padikkal,5,3,1
